6.408410866603399e+24,7.289138406221691e+24,6.05,1.7979785471848157e+27,5.47776055575259e+17
-1.2836231375819918e+25,-6.451528112791892e+23,7.5413,2.3198030231447525e+27,0.0
3.6092492027910874e+25,9.642239582050968e+24,6.3258,1.8935139553211964e+27,0.0
-1.3595096697095945e+25,3.735905316131104e+24,6.308,1.8873337146743599e+27,6.035752589368308e+17
-2.447244307052899e+25,4.200035929012916e+24,6.08,1.8083468066571544e+27,0.0
-7.440049560293068e+24,-1.1707456264403938e+25,6.61,1.9924487679803885e+27,-6.726797584544343e+17
3.900057369305743e+25,-6.25736395812249e+24,6.1458,1.831108252959757e+27,1.1362975466071565e+18
-8.603391681465633e+23,2.504562165994704e+25,6.253,1.8682498657092235e+27,-1.1828616411128988e+18
1.0693944587876019e+25,7.917380372270841e+24,6.07,1.8048900694285675e+27,-5.519955087201879e+17
3.195139836191422e+24,3.733822368359333e+24,6.2,1.849877860843551e+27,0.0
2.225184368005683e+25,-5.680010583501057e+24,6.072,1.8055813648989973e+27,0.0
-6.373472599601495e+23,1.9879398059711852e+24,6.08,1.8083468066571544e+27,0.0
2.0904187308457633e+24,-8.105730805218987e+24,6.03,1.7910696374453032e+27,-5.4357437685512877e+17
-1.2833674220206198e+25,-6.022023050605257e+24,6.2341,1.86169631498698e+27,0.0
2.0960332563077353e+25,-5.080901256291286e+24,6.02,1.7876161658671827e+27,0.0
2.410693261950145e+25,-8.020975708244805e+24,6.27,1.8741465013920048e+27,0.0
-1.2556752205172852e+24,1.636270089010787e+25,6.69,2.020383856195992e+27,-6.916745759877908e+17
8.685866944601838e+24,4.733862498850374e+24,6.1225,1.823045161370268e+27,5.6315622353458765e+17
-2.548142573948592e+25,2.1261044505685223e+25,6.69,2.020383856195992e+27,0.0
8.073624154396319e+24,-8.179894358399514e+24,6.4189,1.9258703018221713e+27,-6.284751430223657e+17
-9.888704132893904e+24,-2.9441505580953427e+24,6.13,1.825640197080691e+27,0.0
1.992333556100043e+25,-5.274300891798206e+24,6.1722,1.8402483115058763e+27,5.7383480892826944e+17
2.2767730540797036e+26,5.233111869877736e+24,6.4435,1.9344286637822173e+27,6.34073307109988e+17
-9.672918133754456e+24,-1.4068738101295004e+25,6.02,1.7876161658671827e+27,-5.414801993519773e+17
4.5173574975906823e+24,9.330372990986169e+24,7.0842,2.1585569057362762e+27,1.5790323721738506e+18
1.2870797962232107e+25,-3.2972818471612424e+24,6.15,1.8325620556589167e+27,0.0
1.2789236455819047e+25,-4.2023257435777534e+24,6.2,1.849877860843551e+27,0.0
-1.029604138922299e+24,1.0070181426559913e+24,6.133,1.8266783124810606e+27,0.0
-1.230494833004772e+25,2.35331411255901e+25,6.06,1.801433982461476e+27,0.0
1.2229076294131675e+25,1.1480945541486126e+25,6.21,1.8533429238214428e+27,0.0
8.777415850162317e+24,-3.378493275523444e+24,6.0008,1.7809873446804635e+27,5.374718216674975e+17
2.263803983694731e+25,-1.9402054725957505e+25,6.26,1.8706776737814547e+27,0.0
-6.543753846420203e+24,-3.529324108421816e+24,6.006,1.7827824105164906e+27,-5.385558086141108e+17
3.8379109029947955e+24,8.31827303060958e+24,6.0962,1.8139480973089397e+27,5.575499048338627e+17
7.74445590984489e+23,2.391290690563304e+25,6.1247,1.8238063343937623e+27,0.0
4.41180429932094e+24,-2.0246869559908512e+25,6.16,1.8360239441704273e+27,5.7120330891978765e+17
6.067270626468831e+24,-6.933649364543077e+24,6.01,1.7841633517490164e+27,0.0
1.2927316625592742e+25,1.644854969816629e+25,6.92,2.1008988176288366e+27,0.0
2.0129378388538398e+24,-2.9473664891055913e+24,6.26,1.8706776737814547e+27,0.0
4.877686526685263e+24,6.650606534007234e+24,6.78,2.0518544876578681e+27,0.0
4.834885732435423e+23,-1.3608386216210512e+25,6.6759,2.0154576270837587e+27,1.3766114354455488e+18
8.91978521650199e+24,-2.502706629292545e+25,6.7909,2.055669031428838e+27,0.0
3.167600916719581e+24,6.91451474580809e+24,6.3643,1.9068879900939914e+27,0.0
1.032074429893208e+24,-4.685034525719246e+24,6.13,1.825640197080691e+27,0.0
4.5489289823081696e+24,-1.2672836837270401e+25,6.04,1.7945237650328706e+27,5.456729951218142e+17
-2.0716807156555356e+24,1.1135904803358515e+25,6.13,1.825640197080691e+27,5.647606277181503e+17
-7.902742655170453e+24,-8.656687999965381e+23,6.18,1.8429496327279662e+27,0.0
4.931580237867529e+24,-2.5676330677875784e+24,6.04,1.7945237650328706e+27,5.456729951218142e+17
-4.918609111508798e+24,-2.5972429342862444e+25,6.3379,1.897716243894973e+27,6.10234255816749e+17
-2.017600167323722e+24,-3.331348683255868e+24,6.09,1.811804192723623e+27,0.0
-4.522310697626178e+25,2.3777621220730884e+25,6.27,1.8741465013920048e+27,0.0
1.555446093923243e+25,1.6561009026808684e+25,7.01,2.1324839845160034e+27,7.70558454120734e+17
-1.9977052117549447e+25,-3.8116175082457894e+24,6.658,2.0092054022671212e+27,6.840419047807494e+17
4.946086736825167e+24,-2.3292197513149227e+25,6.05,1.7979785471848157e+27,0.0
-3.312705187052108e+24,-2.91874533740503e+24,6.2,1.849877860843551e+27,-5.79855983399823e+17
3.8392577820629153e+24,9.572677191649054e+24,6.44,1.933210788502617e+27,0.0
4.4797654178059327e+24,2.1261965185297915e+25,6.82,2.0658560669333004e+27,-7.231595953563124e+17
1.006854937913463e+24,-3.3860726021219046e+24,6.4,1.9192974550092767e+27,6.241925891400017e+17
-1.409477077670814e+25,-2.4175875786745506e+25,6.1517,1.8331505316611583e+27,0.0
1.1952942098571762e+25,2.3446647755144449e+24,6.01,1.7841633517490164e+27,5.393904611860936e+17
5.505065018969659e+24,1.61983849980715e+24,6.6145,1.9940191364633273e+27,-6.737405349192564e+17
3.9412690798035525e+25,2.0513174738789204e+24,6.07,1.8048900694285675e+27,5.519955087201879e+17
-3.2962718415732217e+24,2.7211835553270005e+24,6.18,1.8429496327279662e+27,0.0
3.536454537446025e+26,5.774872515291864e+24,6.12,1.822180229793402e+27,5.626219788959056e+17
1.7486979980610086e+23,1.2516162528355445e+25,6.4386,1.9327236589988541e+27,0.0
5.837628290587957e+24,6.062873760304117e+24,6.05,1.7979785471848157e+27,0.0
3.8178496339745004e+25,1.0050491755784784e+24,6.1877,1.8456167004988872e+27,0.0
-9.790067685181774e+24,1.4289631972368416e+25,6.0812,1.8087616587544973e+27,0.0
9.448351933020223e+24,-3.9390670657628994e+23,6.14,1.829100806166621e+27,0.0
4.991275106914078e+24,1.5397346607195822e+25,6.03,1.7910696374453032e+27,0.0
